id,temperature_c,temperature_f,humidity,wind_speed,wind_direction,timestamp,pressure,ambientweatherbatteryok,ambientweathertemp,ambientweatherhumidity,ambientweatherwinddirection,ambientweatherwindspeed,ambientweatherwindmaxspeed,ambientweatherrain,ambientweatheruv,ambientweatheruvi,ambientweatherlightlux,image_url
853,20.129579764284426,68.23324357571197,16.894772771767133,2.614,16,2024-11-20 13:13:10,1014.3088315280578,t,20.7,23,16,2.614,4.08,3.81,2045,5,70869,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-13-14-235Z_image.jpg
854,19.9008666456677,67.82155996220186,17.11649734340344,0.765,25,2024-11-20 13:14:15,1014.2973469351476,t,20.6,22,25,0.765,1.02,3.81,2045,5,70896,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-14-19-661Z_image.jpg
855,19.65690663540736,67.38243194373325,17.687659463864644,1.658,217,2024-11-20 13:15:15,1014.3155857306474,t,20.6,23,217,1.658,2.04,3.81,2041,5,70753,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-15-19-381Z_image.jpg
856,19.636576664820314,67.34583799667656,18.009832508054888,1.53,29,2024-11-20 13:16:20,1014.3103177624698,t,20.6,21,29,1.53,3.06,3.81,2045,5,70851,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-16-23-905Z_image.jpg
857,20.185487505141644,68.33387750925496,16.215283497550292,0.574,355,2024-11-20 13:17:24,1014.3435578367773,t,20.8,22,355,0.574,1.02,3.81,2041,5,70834,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-17-28-850Z_image.jpg
858,19.76872155687306,67.58369880237152,15.476704281996536,1.339,341,2024-11-20 13:18:29,1014.276759983586,t,20.8,22,341,1.339,2.04,3.81,2041,5,70796,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-18-33-304Z_image.jpg
859,20.154992369399405,68.27898626491893,15.673113533645637,0.574,327,2024-11-20 13:19:34,1014.2950243255785,t,20.8,22,327,0.574,1.02,3.81,2032,5,70582,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-19-39-650Z_image.jpg
860,20.170239935960854,68.30643188472953,15.594650289417933,1.339,275,2024-11-20 13:20:35,1014.4006730610631,t,20.8,21,275,1.339,2.04,3.81,2041,5,70778,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-20-40-330Z_image.jpg
861,20.205817601457237,68.37047168262302,16.031171611673294,0.892,205,2024-11-20 13:21:36,1014.2945273755638,t,20.8,21,205,0.892,1.53,3.81,2032,5,70589,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-21-41-082Z_image.jpg
862,20.104167166445404,68.18750089960173,15.581408679703008,0.956,345,2024-11-20 13:22:37,1014.2141371681057,t,20.7,21,345,0.956,2.55,3.81,2041,5,70729,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-22-41-413Z_image.jpg
863,19.748391560674644,67.54710480921436,16.087494245813673,1.275,210,2024-11-20 13:23:37,1014.2172836349625,t,20.7,20,210,1.275,2.04,3.81,2036,5,70679,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-23-41-578Z_image.jpg
864,19.93136169409845,67.87645104937721,16.228000638435574,0.637,44,2024-11-20 13:24:37,1014.183191237625,t,20.7,21,44,0.637,1.02,3.81,2036,5,70646,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-24-41-669Z_image.jpg
865,20.44469658197486,68.80045384755475,15.724853545992492,1.849,327,2024-11-20 13:25:37,1014.2133433294872,t,20.4,21,327,1.849,2.04,3.81,2032,5,70575,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-25-42-301Z_image.jpg
866,19.77380405665026,67.59284730197047,16.208158981189282,0.765,159,2024-11-20 13:26:38,1014.1493011326457,t,20.3,21,159,0.765,1.53,3.81,2027,5,70338,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-26-49-373Z_image.jpg
867,19.672154116403544,67.40987740952637,16.855986601546984,1.02,353,2024-11-20 13:27:40,1014.1772304285327,t,20.2,21,353,1.02,1.53,3.81,2027,5,70442,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-27-44-391Z_image.jpg
868,20.246477808058263,68.44366005450487,16.04021511245808,0.829,15,2024-11-20 13:28:45,1014.2235825312171,t,20.2,21,15,0.829,1.53,3.81,2032,5,70545,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-28-48-831Z_image.jpg
869,20.129579764284426,68.23324357571197,15.352615888836036,1.466,20,2024-11-20 13:29:49,1014.1460784869543,t,20.2,21,20,1.466,3.57,3.81,2032,5,70488,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-29-53-907Z_image.jpg
870,19.2553905785142,66.65970304132556,15.46440922968279,1.402,10,2024-11-20 13:30:49,1014.0826224007958,t,20.2,21,10,1.402,2.55,3.81,2023,5,70222,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-30-53-448Z_image.jpg
871,19.722979071974986,67.50136232955498,15.07992947904906,3.188,359,2024-11-20 13:31:54,1014.1768262285244,t,20.3,21,359,3.188,4.08,3.81,2027,5,70365,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-31-58-137Z_image.jpg
872,19.489184517326066,67.08053213118691,15.208562717041492,0.574,324,2024-11-20 13:32:59,1014.1569179780291,t,20.4,22,324,0.574,1.02,3.81,2014,4,70067,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-33-02-786Z_image.jpg
873,20.04317696131766,68.07771853037178,14.979862417506219,1.402,338,2024-11-20 13:34:03,1014.1170759277641,t,20.4,22,338,1.402,2.55,3.81,2018,5,70171,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-34-08-003Z_image.jpg
874,20.017764388216893,68.0319758987904,14.903536353540643,0.255,342,2024-11-20 13:35:03,1014.1579966116046,t,20.4,22,342,0.255,0.51,3.81,2014,4,70012,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-35-08-464Z_image.jpg
875,19.687401600019076,67.43732288003434,15.06516849537098,1.912,352,2024-11-20 13:36:04,1014.0659742863193,t,20.4,21,352,1.912,3.57,3.81,2023,5,70302,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-36-09-432Z_image.jpg
876,19.738226564321668,67.528807815779,14.807457231570611,1.849,336,2024-11-20 13:37:05,1014.1468834382347,t,20.4,21,336,1.849,3.06,3.81,2018,5,70175,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-37-09-156Z_image.jpg
877,18.828464105405146,65.89123538972926,15.270624454482963,0.892,331,2024-11-20 13:38:10,1014.0253643846241,t,20.4,21,331,0.892,1.02,3.81,2018,5,70111,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-38-13-525Z_image.jpg
878,19.143576303735607,66.4584373467241,15.392665530951655,1.402,10,2024-11-20 13:39:14,1014.0941298035286,t,20.4,21,10,1.402,2.04,3.81,2014,4,69956,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-39-18-523Z_image.jpg
879,19.09783414101694,66.37610145383049,16.236329479685224,0.956,352,2024-11-20 13:40:14,1014.0754332158679,t,20.3,21,352,0.956,1.53,3.81,2009,4,69896,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-40-18-359Z_image.jpg
880,19.555256829038264,67.19946229226888,16.03625191598701,1.084,350,2024-11-20 13:41:19,1014.0182254593466,t,20.3,21,350,1.084,2.04,3.81,2009,4,69927,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-41-23-547Z_image.jpg
881,19.738226564321668,67.528807815779,15.838584875937121,0.51,337,2024-11-20 13:42:19,1013.9842324717673,t,20.3,22,337,0.51,1.02,3.81,2005,4,69782,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-42-22-807Z_image.jpg
882,19.80429906142526,67.64773831056547,15.879575168061807,0.446,330,2024-11-20 13:43:23,1014.008066594603,t,20.3,22,330,0.446,0.51,3.81,2005,4,69698,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-43-27-739Z_image.jpg
883,19.977104286389658,67.95878771550139,15.654505553780078,0.892,354,2024-11-20 13:44:28,1014.0390491473387,t,20.4,21,354,0.892,1.02,3.81,2000,4,69632,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-44-32-194Z_image.jpg
884,20.1448273264803,68.26068918766454,15.396212093549977,2.869,88,2024-11-20 13:45:32,1014.0347117030095,t,20.4,22,88,2.869,4.08,3.81,2000,4,69593,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-45-37-543Z_image.jpg
885,19.52476190982852,67.14457143769134,15.854965710067232,0.892,152,2024-11-20 13:46:33,1014.0509747925549,t,20.3,22,152,0.892,1.02,3.81,2000,4,69591,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-46-37-227Z_image.jpg
886,20.119414724275703,68.21494650369627,15.636103430972524,1.402,263,2024-11-20 13:47:38,1014.1299029111173,t,20.3,22,263,1.402,2.04,3.81,1991,4,69413,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-47-42-314Z_image.jpg
887,20.124497244134545,68.22409503944218,15.530427767143271,0.574,316,2024-11-20 13:48:38,1014.1108654790348,t,20.3,22,316,0.574,1.02,3.81,2000,4,69610,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-48-41-561Z_image.jpg
888,19.911031660647133,67.83985698916484,15.718893093525184,0.765,269,2024-11-20 13:49:42,1014.0966004274825,t,20.2,22,269,0.765,1.02,3.81,2000,4,69572,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-49-46-841Z_image.jpg
889,19.70264908625395,67.4647683552571,15.917985946325489,1.148,271,2024-11-20 13:50:42,1014.1173537528412,t,20.2,22,271,1.148,1.53,3.81,2000,4,69611,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-50-47-158Z_image.jpg
890,19.38753490304225,66.89756282547606,15.922845736735,1.785,356,2024-11-20 13:51:42,1014.0763396873903,t,20.2,21,356,1.785,2.55,3.81,2000,4,69551,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-51-47-128Z_image.jpg
891,19.54000936812372,67.1720168626227,15.881893850328709,1.53,356,2024-11-20 13:52:47,1014.0752509035883,t,20.2,21,356,1.53,2.04,3.81,1996,4,69543,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-52-52-237Z_image.jpg
892,19.55017434177571,67.19031381519628,15.920161631335395,0.701,325,2024-11-20 13:53:48,1014.0914351057313,t,20.1,21,325,0.701,1.02,3.81,1991,4,69402,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-53-52-318Z_image.jpg
893,19.783969057077776,67.61114430274,15.875063475553095,1.084,313,2024-11-20 13:54:48,1014.0841511822074,t,20,21,313,1.084,2.55,3.81,1991,4,69383,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-54-52-075Z_image.jpg
894,19.484102033847012,67.07138366092462,16.16169557481438,1.148,339,2024-11-20 13:55:52,1014.0946296694393,t,19.9,21,339,1.148,2.55,3.81,1987,4,69258,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-55-57-273Z_image.jpg
895,19.473937067762016,67.05308672197162,16.206516013521032,1.402,5,2024-11-20 13:56:53,1014.0242501669142,t,19.9,20,5,1.402,2.04,3.81,1987,4,69234,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-56-57-101Z_image.jpg
896,19.712814078532393,67.48306534135831,16.60466396244352,0.892,340,2024-11-20 13:57:58,1014.0522137255643,t,19.9,21,340,0.892,1.53,3.81,1982,4,69124,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-58-03-094Z_image.jpg
897,20.04317696131766,68.07771853037178,16.5773394523091,1.148,186,2024-11-20 13:58:59,1014.1170759277641,t,19.9,21,186,1.148,1.53,3.81,1987,4,69166,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T19-59-03-039Z_image.jpg
898,20.160074891295515,68.28813480433193,16.793454634618605,0.574,333,2024-11-20 14:00:04,1014.0860988029068,t,19.9,21,333,0.574,1.02,3.81,1982,4,69058,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T20-00-08-246Z_image.jpg
899,19.382452425383963,66.88841436569113,16.66515149015148,1.466,262,2024-11-20 14:01:04,1013.9869670159347,t,19.9,21,262,1.466,2.04,3.81,1978,4,69021,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T20-01-08-428Z_image.jpg
900,19.809381563239732,67.65688681383152,16.078884666378865,1.402,304,2024-11-20 14:02:04,1014.0974906246781,t,19.9,21,304,1.402,1.53,3.81,1978,4,68999,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T20-02-07-556Z_image.jpg
901,19.5806692697166,67.24520468548988,16.500350395222718,0.701,51,2024-11-20 14:03:08,1014.11288658277,t,19.8,20,51,0.701,1.02,3.81,1973,4,68861,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T20-03-12-504Z_image.jpg
902,19.22997823096812,66.61396081574262,16.28511129757884,2.422,336,2024-11-20 14:04:08,1014.0421503672177,t,19.8,21,336,2.422,3.06,3.81,1982,4,69080,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T20-04-11-634Z_image.jpg
903,19.890701631852426,67.80326293733437,15.952813977123858,0.637,343,2024-11-20 14:05:12,1014.0913589033627,t,19.8,21,343,0.637,1.02,3.81,1978,4,68928,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T20-05-16-658Z_image.jpg
904,19.3722874709405,66.8701174476929,16.22820074016339,0.51,24,2024-11-20 14:06:17,1014.0791525033428,t,19.9,21,24,0.51,1.02,3.81,1969,4,68722,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T20-06-22-403Z_image.jpg
905,19.514596939086914,67.12627449035645,15.933041025172699,1.02,257,2024-11-20 14:07:18,1014.1160874088652,t,19.9,20,257,1.02,1.53,3.81,1964,4,68626,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T20-07-22-551Z_image.jpg
906,19.473937067762016,67.05308672197162,16.1566649552869,1.976,320,2024-11-20 14:08:18,1014.0784443294007,t,20,21,320,1.976,3.06,3.81,1973,4,68780,https://solar-tracker-images.s3.us-east-2.amazonaws.com/weather_images/2024-11-20T20-08-22-346Z_image.jpg
